delivery_id;delivery_partner;package_type;vehicle_type;delivery_mode;region;weather_condition;distance_km;package_weight_kg;delivery_time_hours;expected_time_hours;delayed;delivery_status;delivery_rating;delivery_cost
5918.00.00;ekart;groceries;bike;two day;west;hot;252.05.00;0,841666667;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;4;1321.66
5919.00.00;xpressbees;fragile items;van;standard;west;stormy;71.08.00;0,640972222;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;5;403.49.00
5920.00.00;ecom express;furniture;scooter;two day;north;rainy;210.05.00;47.86;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;1196.08.00
5921.00.00;blue dart;furniture;truck;standard;central;cold;135.06.00;03.09;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;689.07.00
5922.00.00;amazon logistics;cosmetics;scooter;express;north;clear;296.09.00;27.93;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000007;yes;delayed;2;1618.29.00
5923.00.00;shadowfax;clothing;scooter;standard;central;rainy;211.01.00;0,856944444;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1115.32.00
5924.00.00;ecom express;pharmacy;ev van;same day;east;rainy;31.07.00;0,591666667;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;299.66
5925.00.00;ecom express;cosmetics;ev van;same day;west;hot;92.00.00;04.13;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;3;572.39.00
5926.00.00;delhivery;cosmetics;scooter;same day;north;cold;203.05.00;43.24.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;1247.22.00
5927.00.00;xpressbees;documents;truck;same day;south;cold;209.08.00;36.31.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1257.93
5928.00.00;shadowfax;electronics;van;same day;north;rainy;118.02.00;24.76;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;failed;1;765.28.00
5929.00.00;blue dart;clothing;scooter;standard;west;stormy;90.00.00;41.42.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;574.26.00
5930.00.00;ekart;fragile items;bike;express;south;stormy;77.05.00;23.21;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000003;yes;delayed;2;507.13.00
5931.00.00;ecom express;documents;ev van;standard;south;cold;97.06.00;48.43.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;5;633.29.00
5932.00.00;fedex;electronics;bike;same day;north;cold;27.01.00;0,336805556;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000008;no;delivered;5;258.45.00
5933.00.00;dhl;pharmacy;van;express;north;rainy;110.00.00;47.93;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000004;yes;delayed;3;743.79
5934.00.00;ekart;fragile items;scooter;standard;east;cold;49.07.00;46.37.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;3;387.61
5935.00.00;amazon logistics;documents;ev bike;two day;south;cold;66.09.00;46.54.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;5;474.12.00
5936.00.00;ekart;electronics;bike;express;north;rainy;70.00.00;05.11;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000003;yes;delayed;3;415.33.00
5937.00.00;blue dart;clothing;truck;standard;central;hot;52.05.00;17.06;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;313.68
5938.00.00;shadowfax;clothing;van;standard;south;cold;151.03.00;38.64;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;3;872.42.00
5939.00.00;ecom express;clothing;truck;express;north;rainy;199.02.00;25.07.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;no;delivered;4;1123.01.00
5940.00.00;blue dart;clothing;scooter;two day;north;rainy;261.01.00;40.31.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;5;1426.43.00
5941.00.00;ekart;pharmacy;bike;standard;east;cold;157.06.00;26.05.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;5;866.15.00
5942.00.00;fedex;documents;scooter;express;east;hot;16.07;09.13;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;5;160.89
5943.00.00;blue dart;furniture;truck;express;north;hot;99.04.00;11.59;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000003;no;delivered;5;581.77
5944.00.00;shadowfax;groceries;truck;same day;south;rainy;159.06.00;44.79;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1032.37.00
5945.00.00;ekart;pharmacy;ev van;same day;south;rainy;215.03.00;19.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;delayed;3;1233.05.00
5946.00.00;blue dart;pharmacy;ev van;express;north;clear;69.01.00;23.09;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;5;464.77
5947.00.00;ekart;pharmacy;ev bike;two day;west;hot;227.00.00;40.38.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;1256.14.00
5948.00.00;ecom express;automobile parts;bike;standard;south;hot;220.07.00;42.69;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;1231.57.00
5949.00.00;ecom express;clothing;ev bike;express;west;hot;224.09.00;0,724305556;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000006;no;delivered;3;1224.99
5950.00.00;fedex;furniture;ev bike;standard;north;foggy;199.09.00;07.07;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;5;1020.71
5951.00.00;dhl;groceries;ev bike;express;north;clear;70.05.00;0,252777778;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;yes;delayed;2;419.42.00
5952.00.00;amazon logistics;furniture;truck;express;central;cold;176.03.00;44.49.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;delayed;2;1064.97
5953.00.00;blue dart;clothing;ev bike;two day;south;cold;83.06.00;27.56.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000016;no;delivered;3;500.68
5954.00.00;shadowfax;documents;truck;same day;south;foggy;275.00.00;19.09;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000008;yes;failed;1;1532.27.00
5955.00.00;xpressbees;automobile parts;truck;standard;east;hot;16.06;20.34;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;4;144.02.00
5956.00.00;xpressbees;fragile items;ev bike;same day;west;foggy;203.04.00;35.73;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;1224.19.00
5957.00.00;blue dart;groceries;bike;two day;west;cold;261.04.00;13.04;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000016;no;delivered;5;1347.02.00
5958.00.00;xpressbees;electronics;truck;standard;west;stormy;101.01.00;33.29.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;605.37.00
5959.00.00;shadowfax;pharmacy;bike;same day;central;cold;76.08.00;0,926388889;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;4;549.22.00
5960.00.00;amazon logistics;documents;ev van;express;east;hot;34.04.00;0,800694444;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;no;delivered;3;278.19.00
5961.00.00;blue dart;documents;ev van;two day;south;stormy;155.09.00;27.33.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;861.49.00
5962.00.00;shadowfax;electronics;bike;express;east;clear;57.05.00;34.27.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;4;440.31.00
5963.00.00;amazon logistics;documents;ev van;same day;south;foggy;177.01.00;25.29.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;1061.37.00
5964.00.00;ekart;clothing;van;same day;east;stormy;172.02.00;36.62;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000008;yes;delayed;3;1070.86
5965.00.00;xpressbees;electronics;ev bike;express;north;stormy;39.08.00;17.02;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000002;yes;delayed;3;300.06.00
5966.00.00;delhivery;pharmacy;truck;express;east;rainy;207.08.00;0,564583333;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000006;yes;delayed;2;1127.79
5967.00.00;xpressbees;automobile parts;bike;two day;east;stormy;275.03.00;26.69;1970-01-01 00:00:00.000000014;1970-01-01 00:00:00.000000016;no;delivered;3;1456.57.00
5968.00.00;shadowfax;clothing;ev van;two day;south;rainy;279.04.00;0,775694444;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;3;1450.91
5969.00.00;blue dart;electronics;truck;express;north;cold;45.05.00;45.41.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;4;413.73
5970.00.00;delhivery;electronics;van;express;north;clear;247.01.00;31.62;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000006;yes;failed;1;1380.36.00
5971.00.00;xpressbees;furniture;truck;standard;north;rainy;224.06.00;22.18;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;5;1189.54.00
5972.00.00;ekart;fragile items;ev van;express;south;clear;288.04.00;42.37.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000007;yes;delayed;2;1619.11.00
5973.00.00;fedex;documents;truck;two day;central;rainy;74.07.00;47.31.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;5;515.43.00
5974.00.00;delhivery;clothing;truck;same day;east;rainy;173.03.00;22.34;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1033.52.00
5975.00.00;ecom express;electronics;ev van;express;central;cold;161.02.00;32.15.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;delayed;3;952.45.00
5976.00.00;fedex;pharmacy;ev bike;two day;north;stormy;248.07.00;17.44;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;3;1295.82
5977.00.00;ecom express;groceries;bike;same day;central;clear;23.06;24.22.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;4;290.66
5978.00.00;blue dart;groceries;ev bike;express;central;foggy;157.02.00;27.48.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;delayed;3;918.44.00
5979.00.00;blue dart;documents;ev van;standard;north;clear;135.07.00;14.08;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;720.74
5980.00.00;shadowfax;automobile parts;ev bike;standard;north;clear;295.02.00;40.52.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000024;no;delivered;4;1597.56.00
5981.00.00;shadowfax;groceries;bike;same day;west;stormy;246.05.00;0,3875;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000008;yes;delayed;2;1358.84
5982.00.00;amazon logistics;cosmetics;truck;standard;south;foggy;286.07.00;42.07.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000024;no;delivered;5;1559.71
5983.00.00;ecom express;cosmetics;bike;standard;west;rainy;208.09.00;0,313888889;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;5;1065.26.00
5984.00.00;amazon logistics;electronics;ev bike;express;west;hot;72.04.00;42.22.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;5;538.66
5985.00.00;blue dart;documents;ev van;same day;north;cold;199.03.00;44.03.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;5;1228.59.00
5986.00.00;ekart;automobile parts;bike;same day;central;cold;250.06.00;16.34;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;1402.02.00
5987.00.00;ecom express;fragile items;bike;two day;central;cold;89.02.00;41.54.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;3;570.62
5988.00.00;fedex;groceries;ev van;same day;east;stormy;175.04.00;11.06;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;1010.18.00
5989.00.00;amazon logistics;clothing;ev bike;two day;central;rainy;31.04.00;22.53;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;224.59.00
5990.00.00;shadowfax;documents;ev bike;express;east;stormy;44.08.00;29.71;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000002;yes;delayed;2;363.13.00
5991.00.00;delhivery;automobile parts;scooter;same day;west;rainy;120.01.00;49.52.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;849.03.00
5992.00.00;fedex;cosmetics;truck;standard;south;foggy;156.02.00;0,849305556;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;840.49.00
5993.00.00;amazon logistics;electronics;ev bike;standard;west;foggy;129.01.00;0,400694444;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;672.41.00
5994.00.00;shadowfax;cosmetics;bike;same day;central;foggy;12.01;46.72;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;5;300.66
5995.00.00;blue dart;clothing;scooter;express;west;hot;242.02.00;0,714583333;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000006;yes;failed;1;1311.07.00
5996.00.00;blue dart;documents;scooter;same day;west;hot;89.06.00;40.14.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;4;668.42.00
5997.00.00;amazon logistics;furniture;truck;two day;east;hot;274.01.00;48.32.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;1515.46.00
5998.00.00;ecom express;groceries;scooter;two day;north;foggy;72.00.00;42.98;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;488.94
5999.00.00;xpressbees;cosmetics;van;express;south;clear;199.07.00;11.55;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000005;no;delivered;5;1083.15.00
6000.00.00;delhivery;clothing;scooter;same day;west;cold;137.06.00;01.43;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;3;792.29.00
6001.00.00;shadowfax;fragile items;bike;two day;east;rainy;07.01;45.82;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;172.96
6002.00.00;amazon logistics;pharmacy;ev bike;standard;north;stormy;183.02.00;46.29.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000024;no;delivered;4;1054.87
6003.00.00;shadowfax;documents;truck;same day;south;clear;10.05;0,566666667;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;3;191.38.00
6004.00.00;shadowfax;automobile parts;ev van;same day;east;foggy;17.01;32.05.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;5;283.00.00
6005.00.00;fedex;furniture;truck;same day;north;clear;198.08.00;03.34;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;3;1104.02.00
6006.00.00;ekart;groceries;ev bike;express;east;cold;149.07.00;29.09.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000004;yes;delayed;2;885.77
6007.00.00;ekart;electronics;van;express;central;foggy;264.08.00;36.06.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000007;yes;delayed;2;1482.18.00
6008.00.00;xpressbees;automobile parts;van;same day;west;cold;136.04.00;0,598611111;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;823.46.00
6009.00.00;delhivery;fragile items;van;express;central;foggy;296.01.00;09.07;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000007;yes;delayed;2;1559.06.00
6010.00.00;delhivery;clothing;ev van;express;central;foggy;07.02;19.05;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000002;yes;delayed;3;143.15.00
6011.00.00;dhl;automobile parts;van;two day;north;foggy;276.07.00;48.32.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;3;1528.46.00
6012.00.00;xpressbees;fragile items;ev van;two day;south;hot;66.06.00;0,186805556;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;3;344.67
6013.00.00;shadowfax;groceries;scooter;same day;south;hot;57.06.00;0,593055556;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;3;429.22.00
6014.00.00;shadowfax;automobile parts;ev bike;standard;west;cold;146.02.00;0,046527778;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;3;732.47.00
6015.00.00;fedex;pharmacy;scooter;same day;north;clear;196.00.00;24.09.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;1154.07.00
6016.00.00;delhivery;cosmetics;van;standard;west;stormy;187.07.00;47.62;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1081.36.00
6017.00.00;ekart;clothing;ev van;standard;south;rainy;106.07.00;45.79;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;670.87
6018.00.00;delhivery;electronics;ev bike;standard;north;cold;184.08.00;31.65;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;1018.95
6019.00.00;xpressbees;furniture;van;standard;south;rainy;135.09.00;0,046527778;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;681.18.00
6020.00.00;xpressbees;documents;van;two day;west;clear;63.03.00;0,177083333;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;4;327.75
6021.00.00;ekart;automobile parts;ev bike;same day;east;foggy;12.00;15.39;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;5;206.17.00
6022.00.00;ekart;electronics;bike;same day;central;cold;196.03.00;39.74;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;1200.72
6023.00.00;ekart;cosmetics;ev van;two day;central;stormy;180.03.00;24.53.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;975.09.00
6024.00.00;ecom express;pharmacy;truck;express;east;hot;151.06.00;32.23.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;yes;delayed;3;904.69
6025.00.00;fedex;fragile items;scooter;standard;west;stormy;136.01.00;42.53.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;808.09.00
6026.00.00;xpressbees;automobile parts;ev bike;standard;east;clear;151.08.00;03.33;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;768.99
6027.00.00;fedex;fragile items;ev van;standard;south;cold;34.07.00;19.36;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;3;231.58.00
6028.00.00;xpressbees;groceries;van;standard;west;clear;204.08.00;26.09.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;3;1102.27.00
6029.00.00;fedex;cosmetics;van;same day;north;rainy;258.02.00;44.68;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000008;yes;delayed;2;1525.04.00
6030.00.00;ekart;clothing;ev van;same day;central;hot;35.02.00;32.96;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000008;no;delivered;5;374.88
6031.00.00;amazon logistics;furniture;van;express;west;cold;231.03.00;48.56.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000006;no;delivered;4;1352.18.00
6032.00.00;xpressbees;documents;ev van;same day;south;rainy;126.02.00;19.26;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;788.78
6033.00.00;xpressbees;documents;ev van;standard;north;cold;236.07.00;0,7125;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;1233.48.00
6034.00.00;ecom express;pharmacy;truck;same day;north;clear;151.08.00;0,304166667;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;879.34.00
6035.00.00;ekart;clothing;bike;same day;west;stormy;67.02.00;18.57;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;5;491.71
6036.00.00;delhivery;pharmacy;bike;same day;west;rainy;123.09.00;17.44;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;5;771.82
6037.00.00;shadowfax;groceries;scooter;same day;west;cold;37.05.00;22.06;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;4;355.03.00
6038.00.00;ekart;documents;bike;two day;north;clear;06.02;34.13.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000016;no;delivered;3;133.39.00
